Rating,Location,Title,Reviews
50,Tajmahal,Truly an amazing experience!,"The Taj certainly lives up to its reputation as one of the 7 wonders of the world. Looking at the beauty of the structure and understanding the story behind it, this is unbelievable!"
50,Tajmahal,Just a weekend trip,"After a long period of expectation, finally went to Taj Mahal as an Indian. As a world wonder, it don't have much in my point of view. But for photographs, we can plan a trip here. Just like other popular places, things are costly around taj mahal. So be alert"
50,Tajmahal,Taj Beauty of India,Gem of a place in India. Worth spending a full day in Agra. Friday is off so please make sure you plan your visit in advance. Highly Recommended.
50,Tajmahal,A must see while in India,This place was gorgeous! It's a must see while you're in the country. The ticket process was easy. We got to the ticket station just before 5 am. We took the free bus to the entrance. Not far so you could have walked.  No touts/hagglers/wannabe guides here. Very easy process.  So gorgeous to witness with your own eyes.  Get there first thing in the morning as it fills up quick and there will be tons of people in all your pictures
50,Tajmahal,Amazing,"Overwhelming experience to hear the history while visiting this world wonder #1. June was very hot, take a lot of water with you & spare memory cards for the camera!!!"
50,Tajmahal,No words for Taj Mahal,"I can't say any word for Taj mahal . It's a wonder of da world . It's just a amazing . There are many hotels in agra with Taj Mahal view , please don't go for the gateway hotel taj agra ."
50,Tajmahal,The most beautiful building in India,"Taj Mahal is one of the few sights which really lives up to your expectations, it's spectacularly beautiful. We went there on a private tour with Amin Tours, which was the right choice, considering how hassle-free everything was. Going there on our own we would have spent hours waiting in numerous queues."
50,Tajmahal,"What more can ever be said, fantastic","We arrived at 5 pm, overcast and 34 degrees, perfect ! We expected crowds and rip off! But this exceeded every expectation, it was easy and quiet, very serine , we reluctantly agreed a photographer that took 160 photos , we haggled and got a printed album and a cd with all pics for 25 pounds, great value, but haggle, this is the must for any trip to India, FANTASTIC"
50,Tajmahal,Wah TAJ !!!,The TAJ stands out as a true symbol of Love & Glory .The first glimpse of the Monument itself leaves you spellbound.
50,Tajmahal,Worth the hype!,"Have seen many of the wonders of the world and this is worth all the trouble. Must see this in person, once in your life if you can make the trek to Agra. Yes, it's crowded, dirty in the area, all the complaints are true. Still...MAGIC!"
50,Tajmahal,Taj Mahal fantastic,visited early morning for the sunrise view we stayed very close to the Tajmahal so it was easy to walk down to taj its was one of the most amazing moment when we were in front Taj must Visit for every one .
50,Tajmahal,Fantastic,"Seeing the Taj Mahal for the first time was a dream come true. Although the place can be too crowded, I still had an amazing time exploring the whole site. The place also has beautiful gardens. Better visit Taj Mahal in an early morning."
50,Tajmahal,Good family outing,Enjoyed the Taj & Agra Fort. It was hot the day we were out but it didn't dither us. The battery car should be encouraged.
50,Tajmahal,Its my fouth time.,"Its always different. How i don't know. Now, I have seen all entry gates. Good to approach Slip gram one as it have parking and easy window for tickets and Electric bus to Taj."
50,Tajmahal,Amazing Monument,"No wonder it is one of the seven wonders in the world, amazing place, one of the most beautiful place we have visited. You have to see it to believe, please beware of you valuable when you enter the tomb. if you are staying in Delhi, suggest you leave you hotel before seven in the morning to avoid the traffic."
50,Tajmahal,Awesome EYE Treat,Incredible tour of Taj Mahal and Agra fort. The Taj Mahal must be seen in person to get the total perspective of its beauty. The transport driver and tour guide were very good. They also took me to a few artisan shops where I saw stones being shaped just like those inlaid in the Taj. Excellent overall tour.
